movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
778,1781,4.0,855569594,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,260,58,608,32,17,13,1993,5.12,3.54,0.78,Drama,Romance,Sci-Fi,Thriller,Comedy
82,23317,3.0,974874334,0,1995,Comedy,Drama,"",587,4.00,1.03,268,522,452,194,272,100,1994,1.10,2.71,1.07,Drama,Comedy,Crime,Thriller,War
848,29107,4.0,945381537,1,1996,Drama,"","",441,3.67,0.96,965,902,919,50,356,10,1974,26.99,3.50,0.85,Drama,Romance,Mystery,Thriller,Comedy
86,21874,5.0,963209082,1,1996,Action,Adventure,Drama,945,3.45,0.92,364,741,924,953,594,44,1981,19.78,4.02,1.27,Drama,Thriller,Crime,Comedy,Adventure
908,27979,5.0,1339386899,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,913,950,965,594,938,28,1964,25.03,4.61,0.67,Drama,Romance,War,Musical,Comedy
910,15606,4.0,942195940,1,1959,Comedy,Crime,"",2410,4.09,0.86,111,246,913,778,36,26,1977,22.52,3.96,0.77,Drama,Crime,Thriller,Comedy,Mystery
912,29107,5.0,945382125,1,1942,Drama,Romance,"",5256,4.27,0.85,908,899,162,260,858,21,1974,22.75,3.86,0.96,Drama,Comedy,Romance,Mystery,Thriller
912,5143,4.0,952892825,1,1942,Drama,Romance,"",5256,4.27,0.85,858,25,539,"","",5,1989,9.89,3.60,1.14,Drama,Romance,Comedy,Crime,""
914,17011,5.0,1006293848,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,780,151,356,161,527,68,1990,12.94,3.65,1.16,Comedy,Drama,Romance,Adventure,Animation
920,1154,3.0,1237659334,0,1939,Drama,Romance,War,3103,3.82,1.10,34,608,58,235,47,37,1984,17.29,3.19,1.13,Drama,Comedy,Crime,Thriller,Mystery
920,19379,5.0,998253257,1,1939,Drama,Romance,War,3103,3.82,1.10,356,480,858,"","",6,1985,13.54,3.67,1.21,Drama,Crime,Action,Adventure,Sci-Fi
924,23495,5.0,1205357766,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,912,62,17,586,539,34,1988,15.00,4.12,0.52,Drama,Adventure,Romance,Comedy,Thriller
924,9994,4.0,1332731258,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,29,541,260,480,589,7,1985,10.32,4.00,0.50,Sci-Fi,Action,Thriller,Adventure,Drama
933,2905,4.5,1386051347,1,1955,Crime,Mystery,Romance,1077,4.05,0.74,356,906,899,47,953,17,1969,23.03,4.53,0.84,Drama,Romance,Thriller,Mystery,Crime
940,26535,3.0,1079120152,0,1938,Action,Adventure,Romance,841,3.88,0.92,914,110,1,745,908,21,1975,24.09,3.76,0.74,Drama,Romance,Comedy,Thriller,Adventure
95,5035,3.0,866734952,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,648,1,736,837,102,31,1995,3.41,3.52,1.12,Comedy,Action,Adventure,Drama,Thriller
1,1703,2.5,1370734716,0,1995,Adventure,Animation,Children,10759,3.91,0.89,364,356,527,858,318,12,1982,20.83,3.21,1.16,Drama,Crime,War,Comedy,Romance
11,2081,4.5,1081102452,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,288,6,39,141,454,38,1988,14.74,3.47,1.33,Drama,Comedy,Thriller,Action,Romance
11,28227,3.0,836213981,0,1995,Comedy,Drama,Romance,3846,3.69,0.88,480,356,50,454,364,29,1993,1.50,3.59,1.38,Drama,Thriller,Crime,Adventure,Action
122,8310,1.5,1131749030,0,1992,Comedy,Romance,"",814,2.83,0.95,535,838,272,910,342,100,1991,10.61,2.77,0.66,Drama,Comedy,Romance,Crime,Thriller
135,9538,5.0,860249425,1,1996,Comedy,"","",1390,3.00,1.06,79,733,784,65,104,18,1995,0.43,3.56,1.50,Thriller,Comedy,Action,Adventure,Drama
145,192,5.0,965710058,1,1995,Action,Comedy,Crime,2561,3.25,0.98,529,101,"","","",6,1995,1.10,3.17,1.17,Adventure,Comedy,Crime,Romance,Drama
150,10821,4.0,1236629420,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,588,344,924,661,"",7,1990,10.11,3.43,0.79,Adventure,Animation,Children,Musical,Comedy
16,10821,3.5,1238186869,1,1995,Crime,Drama,"",3846,3.81,0.85,337,551,223,165,253,64,1993,6.11,3.58,0.76,Comedy,Adventure,Action,Thriller,Drama
162,19732,4.0,843619473,1,1994,Documentary,"","",1303,4.05,0.95,538,144,319,535,475,100,1994,1.22,3.25,0.67,Drama,Comedy,Thriller,Romance,Action
165,21744,4.0,1012599407,1,1995,Action,Crime,Thriller,7392,3.50,0.89,733,349,16,589,457,17,1986,16.11,3.82,1.01,Thriller,Action,Drama,Crime,Adventure
168,10627,2.5,1304898075,0,1995,Action,Drama,Romance,2557,3.06,1.12,390,539,587,733,410,100,1980,22.05,3.63,0.83,Comedy,Drama,Thriller,Romance,Action
168,26453,2.0,880035105,0,1995,Action,Drama,Romance,2557,3.06,1.12,380,253,246,446,272,100,1989,12.84,3.72,0.67,Drama,Comedy,Thriller,Romance,Action
170,17196,1.0,831802728,0,1995,Action,Adventure,Crime,1651,3.20,1.02,44,292,491,185,267,67,1994,1.14,4.30,1.07,Drama,Comedy,Thriller,Action,Crime
196,1876,1.0,1133660951,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,293,364,924,904,858,41,1989,13.42,3.05,1.16,Drama,Thriller,Adventure,Mystery,Action
198,15040,3.0,1074617394,0,1995,Action,Crime,Drama,1988,3.40,0.98,345,953,45,342,"",4,1982,24.17,3.75,0.50,Comedy,Drama,Thriller,Fantasy,Romance
198,20941,4.0,920220290,1,1995,Action,Crime,Drama,1988,3.40,0.98,733,377,589,555,480,13,1990,7.44,4.38,0.87,Action,Thriller,Crime,Drama,Adventure
208,20061,3.0,1111582291,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,62,482,778,329,104,18,1989,14.45,2.81,0.82,Drama,Comedy,Thriller,Adventure,Crime
208,956,3.0,832930012,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,161,339,318,165,153,17,1993,1.71,3.53,1.12,Action,Thriller,Drama,Crime,Adventure
22,14473,3.5,1083025023,1,1995,Crime,Drama,Horror,2208,3.30,0.92,229,233,608,741,104,34,1990,10.69,3.40,0.64,Thriller,Comedy,Crime,Drama,Mystery
231,17196,5.0,831802727,1,1994,Adventure,Comedy,"",7051,2.93,1.21,22,432,434,442,353,41,1994,1.34,4.49,0.93,Thriller,Comedy,Drama,Crime,Action
235,21122,3.0,832001037,0,1994,Comedy,Drama,"",3605,3.64,0.96,337,236,50,39,32,37,1994,1.42,3.65,1.09,Drama,Comedy,Thriller,Adventure,Crime
252,22994,5.0,844093854,1,1994,Comedy,Romance,"",2189,3.22,0.85,474,282,553,509,432,51,1993,1.59,3.75,1.00,Drama,Comedy,Romance,Thriller,Action
257,27041,2.0,1076796576,0,1995,Mystery,Thriller,"",814,3.42,0.88,521,104,924,11,32,61,1992,9.43,2.90,0.96,Thriller,Comedy,Drama,Adventure,Crime
260,5164,4.0,1300565072,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,318,480,593,356,296,12,1993,1.19,3.83,0.62,Comedy,Action,Crime,Drama,Thriller
266,26453,3.0,880311497,0,1994,Drama,Romance,War,3492,3.48,1.03,4,532,585,280,595,100,1992,8.39,3.31,0.76,Drama,Comedy,Romance,Thriller,Children
270,17196,4.0,859590359,1,1994,Drama,Romance,"",302,3.11,0.99,647,438,605,492,140,100,1994,1.53,3.77,0.91,Thriller,Drama,Comedy,Action,Romance
282,27107,3.5,1134578049,1,1994,Drama,"","",2426,3.39,1.00,158,435,"","","",3,1994,1.00,3.33,0.29,Comedy,Sci-Fi,Adventure,Children,""
29,2273,5.0,883751111,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,17,32,58,994,581,18,1995,0.69,3.78,0.88,Drama,Comedy,Crime,Romance,Thriller
3,14661,2.0,848591647,0,1995,Comedy,Romance,"",2769,3.15,0.99,105,515,17,141,357,34,1994,1.16,3.59,0.78,Drama,Thriller,Comedy,Romance,Action
3,29975,3.0,845569839,0,1995,Comedy,Romance,"",2769,3.15,0.99,257,475,222,529,112,100,1993,2.13,3.59,1.06,Drama,Thriller,Action,Adventure,Crime
308,16630,4.5,1285675537,1,1994,Comedy,Drama,"",1102,3.89,0.88,307,608,356,16,665,12,1994,0.90,4.29,0.58,Comedy,Drama,Thriller,Crime,Sci-Fi
318,12182,3.0,951351168,0,1994,Crime,Drama,"",13826,4.45,0.72,21,892,838,39,497,11,1994,1.10,3.64,1.12,Comedy,Romance,Drama,Crime,Thriller
318,27041,5.0,973140052,1,1994,Crime,Drama,"",13826,4.45,0.72,541,527,260,858,592,100,1993,6.53,2.89,1.05,Thriller,Drama,Comedy,Action,Crime
329,11645,4.0,978579580,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,316,364,3,339,260,76,1985,16.87,3.34,0.83,Drama,Comedy,Romance,Adventure,Action
329,20281,3.0,843231944,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,592,296,590,"","",8,1993,2.30,3.25,1.04,Drama,Crime,Thriller,Adventure,Western
34,10821,4.5,1236630494,1,1995,Children,Drama,"",7042,3.63,1.11,150,588,344,924,661,8,1991,9.48,3.50,0.76,Adventure,Animation,Children,Musical,Drama
34,13481,5.0,941214192,1,1995,Children,Drama,"",7042,3.63,1.11,594,900,509,919,920,36,1965,23.67,4.22,0.90,Drama,Romance,Comedy,Mystery,Thriller
344,21122,4.0,832000732,1,1994,Comedy,"","",8273,2.98,1.11,165,588,150,296,590,9,1993,2.26,4.00,1.00,Adventure,Drama,Comedy,Crime,Thriller
344,29975,3.0,829305748,0,1994,Comedy,"","",8273,2.98,1.11,434,155,590,161,260,15,1992,4.53,4.27,0.59,Drama,Thriller,Action,Adventure,Crime
344,8628,1.0,839431738,0,1994,Comedy,"","",8273,2.98,1.11,349,150,"","","",5,1993,2.17,3.60,0.89,Drama,Adventure,IMAX,Action,Crime
356,435,5.0,845455673,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,480,457,593,349,380,14,1993,1.88,3.71,0.73,Thriller,Adventure,Action,Drama,Crime
368,27041,3.0,973297828,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,648,175,543,353,377,100,1990,11.81,3.36,0.86,Drama,Thriller,Crime,Action,Mystery
371,26453,3.0,880310945,0,1994,Comedy,Drama,"",930,3.24,0.75,585,280,595,848,292,100,1991,10.76,3.42,0.79,Drama,Comedy,Thriller,Romance,Children
373,5594,5.0,946499373,1,1992,Thriller,"","",770,3.77,0.81,695,608,348,198,431,21,1994,1.26,4.05,0.80,Thriller,Crime,Drama,Comedy,Mystery
374,10821,2.0,1236982976,0,1994,Children,Comedy,"",1129,2.39,1.03,180,216,370,466,786,44,1993,6.24,3.60,0.65,Comedy,Adventure,Action,Thriller,Children
377,8628,5.0,839431998,1,1994,Action,Romance,Thriller,9053,3.49,0.94,367,457,349,150,"",18,1993,1.54,3.00,0.97,Drama,Action,Crime,Thriller,Adventure
409,1537,5.0,999213143,1,1994,Crime,Drama,"",84,2.98,0.96,26,653,2,60,558,100,1994,1.87,4.46,0.78,Comedy,Action,Thriller,Drama,Romance
413,17173,3.0,1112926111,0,1994,Comedy,"","",1338,2.82,0.97,107,307,671,441,180,100,1991,11.91,2.99,1.16,Comedy,Action,Romance,Drama,Adventure
420,22994,3.0,844093586,0,1994,Action,Comedy,Crime,3164,2.74,0.98,539,597,587,225,500,37,1993,1.75,3.57,1.01,Drama,Thriller,Comedy,Action,Romance
420,23680,3.0,829106597,0,1994,Action,Comedy,Crime,3164,2.74,0.98,289,149,170,592,261,45,1993,5.43,3.87,0.92,Thriller,Drama,Action,Romance,Comedy
43,26453,4.0,880022916,1,1995,Drama,"","",572,3.46,0.91,838,141,805,36,628,20,1995,0.60,3.65,0.88,Drama,Comedy,Romance,Crime,Thriller
435,8310,2.0,1131746650,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,337,509,357,457,541,100,1990,11.90,2.79,0.71,Drama,Comedy,Romance,Musical,Crime
44,10821,3.0,1248991150,0,1995,Action,Adventure,Fantasy,2293,2.64,1.10,62,539,364,541,292,100,1991,11.52,3.46,0.80,Comedy,Action,Adventure,Drama,Children
454,192,3.0,965710202,0,1993,Drama,Thriller,"",5500,3.51,0.81,145,529,101,"","",7,1995,1.00,3.43,1.27,Comedy,Crime,Drama,Adventure,Romance
457,1537,5.0,997296998,1,1993,Thriller,"","",10736,3.97,0.78,589,"","","","",2,1991,0.00,4.00,1.41,Action,Sci-Fi,"","",""
471,13307,2.0,1016393901,0,1994,Comedy,"","",2463,3.66,0.94,492,440,588,441,39,22,1992,7.12,3.68,0.78,Comedy,Romance,Drama,Adventure,Animation
471,2590,5.0,1131222754,1,1994,Comedy,"","",2463,3.66,0.94,799,592,551,750,353,22,1992,6.64,4.27,0.57,Comedy,Thriller,Action,Drama,Crime
471,9396,4.0,832491449,1,1994,Comedy,"","",2463,3.66,0.94,247,198,509,319,70,78,1993,2.77,3.06,0.86,Drama,Thriller,Crime,Comedy,Action
474,8310,3.0,1131746273,0,1993,Action,Thriller,"",4106,3.72,0.75,357,457,541,916,300,96,1990,12.68,2.76,0.76,Drama,Comedy,Romance,Thriller,Musical
497,13344,4.0,1097804003,1,1993,Comedy,Romance,"",3047,3.88,0.91,799,162,246,6,924,30,1991,11.03,3.50,0.84,Thriller,Comedy,Crime,Drama,Action
50,22159,5.0,1294595316,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,858,750,745,588,780,15,1990,9.30,4.27,0.56,Comedy,Crime,Drama,Adventure,Children
50,24486,5.0,1279661428,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,249,319,"","",3,1994,0.00,4.67,0.29,Drama,Comedy,Thriller,Romance,Crime
517,27041,3.0,973299019,0,1993,Action,Drama,Mystery,755,3.11,0.91,333,231,18,316,648,100,1993,7.28,3.13,0.68,Drama,Thriller,Comedy,Action,Crime
527,24879,2.0,944930159,0,1993,Drama,War,"",11017,4.30,0.83,356,"","","","",2,1994,0.00,3.00,1.41,Comedy,Drama,Romance,War,""
539,14661,3.0,848589613,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,300,364,10,110,161,16,1994,1.26,3.69,0.70,Thriller,Drama,Action,Adventure,Comedy
543,435,3.0,845456116,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,497,551,62,337,282,96,1994,1.32,3.29,0.74,Drama,Thriller,Romance,Comedy,Action
544,27041,2.0,1076796385,0,1993,Action,Crime,"",482,2.94,0.85,104,924,11,32,1,58,1992,9.67,2.91,0.97,Comedy,Drama,Thriller,Adventure,Action
562,1223,4.0,862575060,1,1995,Comedy,Drama,"",1349,3.75,0.99,18,94,805,708,112,18,1994,4.45,3.17,1.15,Comedy,Drama,Action,Adventure,Crime
586,11680,3.0,1419797093,0,1990,Children,Comedy,"",6155,3.09,1.00,587,364,110,588,527,10,1992,1.69,3.65,0.85,Drama,Comedy,War,Romance,Adventure
587,13083,3.0,840401291,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,589,364,457,595,"",17,1992,1.92,3.18,0.73,Animation,Children,Musical,IMAX,Fantasy
588,15933,2.5,1119736363,0,1992,Adventure,Animation,Children,8980,3.67,0.92,364,648,356,47,50,11,1995,0.77,3.41,1.73,Thriller,Comedy,Drama,Mystery,Animation
589,13083,4.0,840401232,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,364,457,595,"","",14,1993,1.90,3.21,0.70,Animation,Children,Musical,IMAX,Fantasy
589,17508,4.5,1180012653,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,380,457,356,150,260,16,1991,6.88,4.28,0.60,Drama,Comedy,Thriller,Action,Romance
590,13481,4.0,941658245,1,1990,Adventure,Drama,Western,9497,3.72,0.97,515,953,916,1,296,59,1966,24.37,4.05,1.02,Drama,Romance,Comedy,Thriller,Mystery
590,28355,4.0,1328473973,1,1990,Adventure,Drama,Western,9497,3.72,0.97,150,82,838,446,17,8,1990,11.31,4.81,0.37,Drama,Comedy,Romance,Crime,Mystery
592,27107,4.5,1134578228,1,1989,Action,Crime,Thriller,10028,3.40,0.84,356,596,282,158,435,6,1985,22.05,3.83,0.75,Comedy,Children,Drama,Sci-Fi,Adventure
592,8310,2.0,1131371819,0,1989,Action,Crime,Thriller,10028,3.40,0.84,551,923,588,904,"",21,1989,14.07,2.52,0.86,Mystery,Animation,Children,Musical,Thriller
593,15970,4.0,1111489451,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,318,16,"","","",4,1979,28.51,3.62,1.11,Crime,Drama,"","",""
593,2284,5.0,1083597131,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,628,"","","",8,1994,1.04,2.44,1.37,Crime,Drama,Thriller,Mystery,Comedy
593,435,4.0,845455656,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,349,380,150,592,590,10,1993,2.15,3.60,0.70,Adventure,Drama,Action,Thriller,Crime
594,17173,3.5,1112908282,1,1937,Animation,Children,Drama,3902,3.61,0.97,553,910,919,1,589,36,1984,18.20,3.35,1.46,Comedy,Thriller,Crime,Drama,Action
597,2081,3.0,1081100167,0,1990,Comedy,Romance,"",7314,3.41,0.98,541,543,912,923,356,6,1974,25.54,4.42,0.49,Comedy,Drama,Romance,Thriller,Adventure
6,26453,4.0,880022528,1,1995,Action,Crime,Thriller,5245,3.84,0.86,608,25,"","","",2,1995,0.71,4.00,0.00,Drama,Romance,Comedy,Crime,Thriller
615,13083,3.0,840403689,0,1973,Comedy,Drama,"",136,3.69,1.07,326,82,232,48,357,53,1990,11.13,3.08,0.58,Drama,Romance,Animation,Children,Musical
616,15970,4.0,1111490395,1,1970,Animation,Children,"",1726,3.38,0.93,910,296,858,527,593,9,1980,20.68,4.06,0.85,Crime,Drama,Thriller,Comedy,Horror
628,10163,3.0,855126829,0,1996,Crime,Drama,Mystery,2458,3.74,0.83,36,733,6,780,"",8,1995,0.74,3.50,1.31,Action,Thriller,Adventure,Crime,Sci-Fi
656,1537,5.0,997301261,1,1996,Comedy,"","",256,2.88,1.08,460,256,203,881,837,70,1993,1.49,4.36,0.85,Comedy,Thriller,Action,Romance,Drama
671,20259,5.0,852203561,1,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,628,58,608,733,32,12,1995,0.79,3.67,1.15,Drama,Thriller,Comedy,Romance,Mystery
69,13344,5.0,1097804691,1,1995,Comedy,"","",917,3.56,1.03,497,799,162,246,6,34,1991,10.91,3.34,1.01,Thriller,Comedy,Crime,Drama,Action
7,29975,3.0,845569752,0,1995,Comedy,Romance,"",2812,3.36,0.96,257,475,222,529,112,100,1993,2.13,3.60,1.05,Drama,Thriller,Action,Adventure,Crime
733,1876,2.0,1133662453,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,50,608,527,590,592,67,1990,10.93,3.00,1.22,Drama,Thriller,Crime,Adventure,Action
778,27041,4.5,1055011983,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,780,441,357,647,161,35,1991,11.59,2.77,1.00,Action,Thriller,Drama,War,Crime
780,19732,4.0,843618907,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,508,235,442,17,509,74,1993,1.48,3.16,0.66,Drama,Comedy,Crime,Thriller,Romance
785,24747,4.0,945343027,1,1996,Comedy,"","",2284,3.27,1.03,224,357,39,497,417,33,1987,14.48,3.12,0.86,Comedy,Romance,Action,Sci-Fi,Drama
79,21744,3.0,1012599967,0,1996,Drama,Thriller,"",1177,3.12,0.96,786,376,543,165,733,25,1989,13.72,3.56,1.12,Thriller,Action,Drama,Crime,Adventure
805,26453,4.0,880022761,1,1996,Drama,Thriller,"",2550,3.67,0.90,36,628,17,62,1,11,1995,0.60,4.09,0.70,Drama,Crime,Romance,Comedy,Thriller
849,14506,2.0,1297557210,0,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,441,912,924,344,316,44,1988,14.92,3.07,1.14,Drama,Adventure,Sci-Fi,Comedy,Thriller
858,17045,4.0,1379507937,1,1972,Crime,Drama,"",8996,4.35,0.86,318,575,89,"","",3,1994,0.58,4.00,0.50,Action,Thriller,Children,Comedy,Crime
866,5594,3.0,944939851,0,1996,Crime,Drama,Romance,1371,3.73,0.93,296,319,47,50,457,10,1993,1.29,4.50,0.71,Thriller,Crime,Drama,Comedy,Mystery
88,27041,3.0,1078363632,0,1996,Comedy,"","",1021,3.09,1.00,521,104,924,11,32,75,1992,8.56,2.78,0.94,Thriller,Comedy,Drama,Adventure,Crime
886,311,2.0,982512090,0,1996,Action,Comedy,Crime,357,3.09,1.01,165,547,112,494,861,53,1993,4.10,3.17,0.89,Action,Thriller,Crime,Adventure,Drama
899,13307,4.0,1016394263,1,1952,Comedy,Musical,Romance,2221,4.08,0.95,945,907,745,595,265,38,1988,16.46,3.53,1.03,Comedy,Romance,Drama,Animation,Children
904,5601,5.0,1265315060,1,1954,Mystery,Thriller,"",3845,4.25,0.77,50,858,1,480,318,15,1987,14.95,3.83,1.10,Drama,Crime,Thriller,Action,Comedy
913,2273,5.0,883760568,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,678,223,923,497,296,79,1991,13.51,3.38,1.24,Drama,Comedy,Romance,Crime,Thriller
914,12197,4.0,1169265114,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,50,260,593,318,527,14,1980,18.83,3.43,0.76,Crime,Mystery,Thriller,Comedy,Horror
916,8310,3.5,1131744940,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,300,17,919,593,1,67,1989,14.13,2.77,0.84,Drama,Comedy,Romance,Musical,Crime
922,13481,5.0,941657790,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,928,899,58,595,965,46,1966,24.32,4.11,1.04,Drama,Romance,Comedy,Mystery,Thriller
923,1876,4.0,1133660062,1,1941,Drama,Mystery,"",3926,4.13,0.96,"","","","","",8,1994,1.19,2.19,0.59,"","","","",""
928,1945,4.0,984327999,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,318,898,947,111,951,16,1955,22.79,4.31,0.95,Romance,Drama,Comedy,Mystery,Thriller
954,11605,3.5,1181728229,1,1939,Drama,"","",1241,4.00,0.87,910,"","","","",2,1977,25.46,3.50,1.41,Comedy,Crime,"","",""
970,10627,3.5,1302753748,1,1953,Adventure,Comedy,Crime,98,3.51,0.96,441,215,924,471,608,28,1981,20.52,3.55,1.09,Drama,Comedy,Romance,Crime,Thriller
1,10016,4.0,1096929606,1,1995,Adventure,Animation,Children,10759,3.91,0.89,150,457,380,589,145,6,1994,1.79,4.25,0.27,Drama,Action,Thriller,Romance,Comedy
1,18259,2.0,1317073986,0,1995,Adventure,Animation,Children,10759,3.91,0.89,296,260,356,592,589,8,1988,8.71,4.12,1.19,Crime,Drama,Action,Sci-Fi,Thriller
1,19268,5.0,855236756,1,1995,Adventure,Animation,Children,10759,3.91,0.89,32,"","","","",3,1995,0.58,3.67,1.15,Mystery,Sci-Fi,Thriller,"",""
1,19460,5.0,915477962,1,1995,Adventure,Animation,Children,10759,3.91,0.89,497,475,412,468,509,97,1991,11.15,3.66,0.93,Thriller,Drama,Action,Romance,Crime
1,28142,3.0,1133000025,0,1995,Adventure,Animation,Children,10759,3.91,0.89,318,353,350,31,805,69,1992,7.43,2.83,1.01,Drama,Thriller,Adventure,Action,Comedy
10,2746,3.0,832314034,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,318,344,380,"","",13,1993,1.71,3.23,0.44,Comedy,Action,Adventure,Romance,Thriller
110,13376,5.0,973219386,1,1995,Action,Drama,War,11637,4.04,0.97,50,296,318,527,240,13,1994,0.97,3.62,1.45,Drama,Thriller,Crime,War,Comedy
110,26582,4.0,910889284,1,1995,Action,Drama,War,11637,4.04,0.97,457,628,588,1,296,58,1977,22.60,3.54,0.88,Drama,Comedy,Crime,Thriller,Romance
110,7010,5.0,946599948,1,1995,Action,Drama,War,11637,4.04,0.97,21,6,589,260,858,23,1989,11.99,4.57,0.66,Drama,Crime,Thriller,Comedy,Romance
144,9291,3.0,975879338,0,1995,Comedy,"","",1010,3.47,0.89,152,369,585,532,82,100,1990,11.47,3.90,0.83,Drama,Comedy,Romance,Thriller,Crime
150,13618,3.0,854799675,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,593,110,111,194,300,33,1993,4.59,3.76,1.15,Drama,Thriller,Crime,Comedy,Romance
150,29244,4.0,1261508650,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,318,480,593,356,296,13,1984,19.60,3.73,0.60,Drama,Fantasy,Comedy,Crime,Thriller
150,5636,4.0,844091806,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,319,6,868,338,475,86,1993,1.40,3.48,0.88,Drama,Thriller,Comedy,Crime,Action
153,18259,1.0,1317074078,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,648,296,260,356,592,10,1989,8.29,3.90,1.24,Crime,Drama,Action,Thriller,Sci-Fi
160,5636,2.0,832803386,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,300,161,10,1,318,17,1993,1.73,4.18,0.88,Drama,Thriller,Comedy,Adventure,Crime
161,13376,4.0,973220369,1,1995,Drama,Thriller,War,5113,3.74,0.80,628,590,457,529,36,22,1994,1.56,3.95,1.25,Drama,Thriller,Crime,Mystery,War
165,18259,3.5,1373310892,1,1995,Action,Crime,Thriller,7392,3.50,0.89,778,223,506,520,908,36,1987,13.14,3.36,1.35,Drama,Thriller,Crime,Action,Comedy
168,21140,4.0,829389808,1,1995,Action,Drama,Romance,2557,3.06,1.12,47,266,316,44,292,34,1994,1.07,3.74,0.83,Drama,Action,Thriller,Adventure,Mystery
171,19724,5.0,964807264,1,1995,Comedy,Drama,"",331,3.58,0.94,778,457,953,910,919,67,1988,16.08,3.45,1.09,Comedy,Drama,Romance,Crime,Thriller
185,23059,3.0,975998428,0,1995,Action,Crime,Thriller,5344,3.11,0.96,748,338,442,780,316,20,1994,1.31,3.80,1.20,Sci-Fi,Action,Adventure,Fantasy,Thriller
2,26582,3.0,910914429,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,364,21,440,94,380,100,1994,1.15,3.08,0.85,Drama,Comedy,Romance,Action,Thriller
204,6168,2.0,840717886,0,1995,Action,"","",1782,2.97,1.06,196,357,266,527,39,59,1993,1.37,3.34,0.86,Drama,Thriller,Crime,Comedy,Action
206,27467,4.0,891363656,1,1995,Documentary,"","",229,3.41,1.01,272,945,26,900,299,100,1978,21.94,4.38,0.79,Drama,Romance,Comedy,Thriller,Crime
218,5636,3.0,832803937,0,1995,Comedy,Drama,"",934,3.26,0.97,247,377,345,293,235,35,1993,1.37,3.86,0.91,Drama,Thriller,Comedy,Crime,Action
222,22524,3.0,1099600303,0,1995,Drama,Romance,"",1283,3.50,0.87,79,14,31,475,256,100,1992,9.61,3.54,0.75,Drama,Romance,Comedy,Thriller,Action
229,19183,4.0,829421665,1,1994,Drama,Thriller,"",543,3.63,0.90,477,223,155,161,349,28,1994,1.20,4.07,1.12,Drama,Thriller,Action,Adventure,Comedy
230,27601,3.0,956947920,0,1995,Drama,Thriller,"",1614,3.61,0.87,45,233,948,523,337,60,1985,17.81,3.97,1.01,Drama,Crime,Romance,Thriller,Comedy
237,28831,1.0,918634313,0,1995,Comedy,Romance,"",1411,3.20,0.90,141,586,351,7,5,54,1978,23.38,4.33,1.01,Comedy,Romance,Drama,Musical,Children
